name | seqid | checksum
N5_17 | 1.0e-38 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_171 | 2.0e-43 | U43148 | Human patched homolog (PTC) mRNA, complete cds. 
N5_171 | 2.0e-43 | U59464 | Human PATCHED protein (PTC) mRNA, complete cds. 
N5_171 | 3.0e-33 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_171 | 3.0e-33 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_171 | 3.0e-33 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_173 | 4.0e-64 | U59464 | Human PATCHED protein (PTC) mRNA, complete cds. 
N5_173 | 2.0e-61 | U43148 | Human patched homolog (PTC) mRNA, complete cds. 
N5_173 | 1.0e-56 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_173 | 1.0e-56 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_173 | 1.0e-56 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_174 | 3.0e-78 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_174 | 3.0e-78 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_174 | 3.0e-78 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_174 | 3.0e-78 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_174 | 3.0e-78 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_174 | 3.0e-78 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_174 | 3.0e-78 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_174 | 3.0e-78 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_174 | 3.0e-78 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_174 | 3.0e-77 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N5_174 | 1.0e-75 | M64347 | Human novel growth factor receptor mRNA, 3' cds. 
N5_174 | 1.0e-70 | E03335 | Human b-FGF receptor gene. 
N5_174 | 1.0e-70 | E03799 | cDNA sequence encoding human N-sam. 
N5_174 | 1.0e-70 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_174 | 1.0e-70 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_174 | 1.0e-70 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_174 | 1.0e-70 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_174 | 1.0e-70 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_174 | 1.0e-70 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_174 | 1.0e-70 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_174 | 1.0e-70 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_174 | 1.0e-70 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_174 | 1.0e-70 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_174 | 1.0e-70 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_174 | 1.0e-70 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_174 | 1.0e-70 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_174 | 1.0e-70 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_174 | 1.0e-70 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_174 | 1.0e-64 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_174 | 1.0e-64 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_174 | 7.0e-29 | M59374 | Human tyrosine kinase (JTK4) mRNA, partial cds. 
N5_174 | 4.0e-25 | M59373 | Human tyrosine kinase (JTK2) mRNA, partial cds. 
N5_174 | 7.0e-23 | AF035121 | Homo sapiens KDR/flk-1 protein mRNA, complete cds. 
N5_174 | 7.0e-23 | AF063658 | Homo sapiens vascular endothelial growth factor receptor 2 (KDR) mRNA, complete cds.
N5_174 | 7.0e-23 | L04947 | Homo sapiens (clones BT3.081.8, BT3.129.5 and BT4.169) receptor tyrosine kinase (KDR) mRNA, 3' end cds.
N5_174 | 7.0e-23 | X61656 | H.sapiens mRNA for growth factor receptor tyrosine kinase. 
N5_174 | 1.0e-20 | AF063657 | Homo sapiens vascular endothelial growth factor receptor (FLT1) mRNA, complete cds.
N5_174 | 1.0e-20 | X51602 | Human flt mRNA for receptor-related tyrosine kinase. 
N5_174 | 1.0e-19 | X12949 | Human ret proto-oncogene mRNA for tyrosine kinase. 
N5_174 | 1.0e-19 | X15786 | Human ret-II gene. 
N5_174 | 1.0e-19 | X56348 | H.sapiens urf-ret mRNA. 
N5_174 | 1.0e-18 | L03357 | Homo sapiens fusion protein RET tyrosine kinase/cAMP protein kinase A subunit RI (RET/PTC2) mRNA, 5' end of cds.
N5_174 | 1.0e-18 | M16029 | Human ret mRNA encoding a tyrosine kinase, partial cds. 
N5_174 | 1.0e-18 | M31213 | Human papillary thyroid carcinoma-encoded protein mRNA, complete cds.
N5_174 | 5.0e-12 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N5_174 | 5.0e-12 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase. 
N5_174 | 5.0e-12 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase. 
N5_175 | 4.0e-44 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_175 | 7.0e-23 | X54637 | Human tyk2 mRNA for non-receptor protein tyrosine kinase. 
N5_176 | 5.0e-18 | M13437 | Human ovarian beta-B inhibin mRNA. 
N5_176 | 5.0e-18 | M31682 | Human testicular inhibin beta-B-subunit mRNA, 3' end. 
N5_178 | 3.0e-40 | M77640 | Homo sapiens L1 cell adhesion molecule (L1CAM) mRNA, complete cds.
N5_178 | 3.0e-40 | X59847 | H.sapiens mRNA for neural cell adhesion molecule L1. 
N5_178 | 5.0e-31 | M74387 | Human cell adhesion molecule L1 (L1CAM) mRNA, complete cds.
N5_178 | 1.0e-20 | X58776 | Human CAM-L1 mRNA for cell adhesion molecule L1, partial cds.
N5_179 | 3.0e-14 | D44497 | Human mRNA for actin binding protein p57, complete cds. 
N5_180 | 8.0e-54 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N5_180 | 5.0e-43 | X82324 | H.sapiens Brain 4 mRNA. 
N5_180 | 2.0e-42 | L26494 | Homo sapiens (oct-6) mRNA, complete cds. 
N5_180 | 2.0e-42 | Z18284 | Homo sapiens Oct-6 transcription factor. 
N5_180 | 1.0e-32 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N5_180 | 9.0e-15 | D10216 | Human mRNA for Pit-1/GHF-1, complete cds. 
N5_180 | 9.0e-15 | E07104 | cDNA encoding a factor PitI,which enhances transcription activity of human growth hormone gene and human prolactin gene.
N5_180 | 9.0e-15 | X62429 | H.sapiens mRNA for transcription factor Pit-1. 
N5_180 | 3.0e-14 | L18781 | Homo sapiens Pit-1/GHF-1 variant mRNA, complete cds. 
N5_180 | 3.0e-14 | X72215 | H.sapiens mRNA for variant of transcription factor. 
N5_181 | 3.0e-40 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_181 | 3.0e-40 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_182 | 7.0e-29 | M55153 | Human transglutaminase (TGase) mRNA, complete cds. 
N5_182 | 7.0e-29 | M98478 | Human transglutaminase mRNA, complete cds. 
N5_183 | 7.0e-99 | L14482 | Homo sapiens transcription factor 7 (TCFB) mRNA sequence. 
N5_183 | 8.0e-98 | Z21966 | H.sapiens mPOU homeobox protein mRNA. 
N5_183 | 2.0e-74 | Z21967 | H.sapiens partial cDNA for homologue of mPOU homeobox protein.
N5_183 | 9.0e-66 | U91935 | Human retina-derived POU-domain factor-1 mRNA, alternatively spliced, complete cds.
N5_184 | 8.0e-98 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_184 | 8.0e-98 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_184 | 8.0e-98 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_184 | 8.0e-98 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_184 | 8.0e-98 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_184 | 8.0e-98 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_184 | 8.0e-98 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_184 | 8.0e-98 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_184 | 8.0e-98 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_184 | 7.0e-86 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N5_184 | 3.0e-84 | M64347 | Human novel growth factor receptor mRNA, 3' cds. 
N5_184 | 1.0e-82 | E03335 | Human b-FGF receptor gene. 
N5_184 | 1.0e-82 | E03799 | cDNA sequence encoding human N-sam. 
N5_184 | 1.0e-82 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_184 | 1.0e-82 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_184 | 1.0e-82 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_184 | 1.0e-82 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_184 | 1.0e-82 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_184 | 1.0e-82 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_184 | 1.0e-82 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_184 | 1.0e-82 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_184 | 1.0e-82 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_184 | 1.0e-82 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_184 | 1.0e-82 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_184 | 1.0e-82 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_184 | 1.0e-82 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_184 | 1.0e-82 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_184 | 1.0e-82 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_184 | 2.0e-66 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_184 | 2.0e-66 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_184 | 1.0e-38 | M59374 | Human tyrosine kinase (JTK4) mRNA, partial cds. 
N5_184 | 6.0e-36 | M59373 | Human tyrosine kinase (JTK2) mRNA, partial cds. 
N5_184 | 7.0e-23 | AF035121 | Homo sapiens KDR/flk-1 protein mRNA, complete cds. 
N5_184 | 7.0e-23 | AF063658 | Homo sapiens vascular endothelial growth factor receptor 2 (KDR) mRNA, complete cds.
N5_184 | 7.0e-23 | L04947 | Homo sapiens (clones BT3.081.8, BT3.129.5 and BT4.169) receptor tyrosine kinase (KDR) mRNA, 3' end cds.
N5_184 | 7.0e-23 | X61656 | H.sapiens mRNA for growth factor receptor tyrosine kinase. 
N5_184 | 8.0e-22 | X12949 | Human ret proto-oncogene mRNA for tyrosine kinase. 
N5_184 | 8.0e-22 | X15786 | Human ret-II gene. 
N5_184 | 8.0e-22 | X56348 | H.sapiens urf-ret mRNA. 
N5_184 | 1.0e-20 | L03357 | Homo sapiens fusion protein RET tyrosine kinase/cAMP protein kinase A subunit RI (RET/PTC2) mRNA, 5' end of cds.
N5_184 | 1.0e-20 | M16029 | Human ret mRNA encoding a tyrosine kinase, partial cds. 
N5_184 | 1.0e-20 | M31213 | Human papillary thyroid carcinoma-encoded protein mRNA, complete cds.
N5_184 | 3.0e-20 | AF063657 | Homo sapiens vascular endothelial growth factor receptor (FLT1) mRNA, complete cds.
N5_184 | 3.0e-20 | X51602 | Human flt mRNA for receptor-related tyrosine kinase. 
N5_184 | 5.0e-12 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N5_184 | 5.0e-12 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase. 
N5_184 | 5.0e-12 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase. 
N5_186 | 1.0e-76 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_186 | 1.0e-76 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_186 | 2.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_19 | 6.0e-55 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N5_19 | 6.0e-55 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N5_193 | 5.0e-50 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds. 
N5_193 | 5.0e-50 | M93650 | Human paired box gene (PAX6) homologue, complete cds. 
N5_194 | 3.0e-71 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_194 | 1.0e-38 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_194 | 8.0e-35 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_194 | 1.0e-19 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_194 | 1.0e-18 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_194 | 1.0e-18 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_194 | 1.0e-18 | X69699 | H.sapiens Pax8 mRNA. 
N5_196 | 3.0e-103 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_196 | 3.0e-103 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_196 | 7.0e-86 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_196 | 1.0e-75 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_196 | 1.0e-75 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_196 | 1.0e-75 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_196 | 1.0e-75 | X69699 | H.sapiens Pax8 mRNA. 
N5_196 | 2.0e-74 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_196 | 2.0e-54 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_196 | 1.0e-19 | X92850 | H.sapiens mRNA for Pax9 protein. 
N5_197 | 3.0e-33 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_197 | 3.0e-33 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_197 | 3.0e-33 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_20 | 3.0e-53 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_20 | 1.0e-26 | X54637 | Human tyk2 mRNA for non-receptor protein tyrosine kinase. 
N5_200 | 1.0e-94 | M93650 | Human paired box gene (PAX6) homologue, complete cds. 
N5_200 | 2.0e-93 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds. 
N5_201 | 4.0e-95 | M31213 | Human papillary thyroid carcinoma-encoded protein mRNA, complete cds.
N5_201 | 4.0e-95 | X12949 | Human ret proto-oncogene mRNA for tyrosine kinase. 
N5_201 | 4.0e-95 | X15786 | Human ret-II gene. 
N5_201 | 4.0e-95 | X56348 | H.sapiens urf-ret mRNA. 
N5_201 | 2.0e-93 | L03357 | Homo sapiens fusion protein RET tyrosine kinase/cAMP protein kinase A subunit RI (RET/PTC2) mRNA, 5' end of cds.
N5_201 | 2.0e-93 | M16029 | Human ret mRNA encoding a tyrosine kinase, partial cds. 
N5_201 | 4.0e-19 | L36162 | Homo sapiens (clone TH3L) receptor tyrosine kinase type III (DID) mRNA.
N5_201 | 4.0e-19 | U02687 | Human growth factor receptor tyrosine kinase (STK-1) mRNA, complete cds.
N5_201 | 4.0e-19 | Z26652 | H.sapiens FLT3 mRNA for FLT3 receptor tyrosine kinase. 
N5_201 | 1.0e-18 | A16753 | tie receptor tyrosine kinase seq ID No 3. 
N5_201 | 1.0e-18 | A16754 | tie receptor tyrosine kinase (alternatively spliced to lack one of the epidermal growth factor homology domains) seq ID No 4.
N5_201 | 1.0e-18 | X60957 | Human tie mRNA for putative receptor tyrosine kinase. 
N5_201 | 1.0e-13 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N5_201 | 1.0e-13 | M64347 | Human novel growth factor receptor mRNA, 3' cds. 
N5_204 | 2.0e-73 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_206 | 4.0e-13 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_206 | 5.0e-12 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_206 | 2.0e-11 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_207 | 2.0e-92 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_207 | 2.0e-92 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_207 | 4.0e-63 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_207 | 2.0e-54 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_207 | 4.0e-51 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_207 | 4.0e-51 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_207 | 4.0e-51 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_207 | 4.0e-51 | X69699 | H.sapiens Pax8 mRNA. 
N5_207 | 5.0e-50 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_208 | 7.0e-48 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N5_208 | 7.0e-48 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N5_21 | 1.0e-18 | Z70770 | H.sapiens mRNA, clone ICRFp507B0451. 
N5_210 | 1.0e-50 | AF063657 | Homo sapiens vascular endothelial growth factor receptor (FLT1) mRNA, complete cds.
N5_210 | 1.0e-50 | X51602 | Human flt mRNA for receptor-related tyrosine kinase. 
N5_210 | 2.0e-36 | AF035121 | Homo sapiens KDR/flk-1 protein mRNA, complete cds. 
N5_210 | 2.0e-36 | AF063658 | Homo sapiens vascular endothelial growth factor receptor 2 (KDR) mRNA, complete cds.
N5_210 | 2.0e-36 | L04947 | Homo sapiens (clones BT3.081.8, BT3.129.5 and BT4.169) receptor tyrosine kinase (KDR) mRNA, 3' end cds.
N5_210 | 2.0e-36 | X61656 | H.sapiens mRNA for growth factor receptor tyrosine kinase. 
N5_210 | 2.0e-30 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N5_210 | 2.0e-30 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase. 
N5_210 | 7.0e-29 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase. 
N5_210 | 6.0e-17 | E03335 | Human b-FGF receptor gene. 
N5_210 | 6.0e-17 | E03799 | cDNA sequence encoding human N-sam. 
N5_210 | 6.0e-17 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_210 | 6.0e-17 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_210 | 6.0e-17 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_210 | 6.0e-17 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_210 | 6.0e-17 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_210 | 6.0e-17 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_210 | 6.0e-17 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_210 | 6.0e-17 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_210 | 6.0e-17 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_210 | 6.0e-17 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_210 | 6.0e-17 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_210 | 6.0e-17 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_210 | 6.0e-17 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_210 | 6.0e-17 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_210 | 6.0e-17 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_212 | 1.0e-95 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_214 | 2.0e-100 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_214 | 2.0e-100 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
